~id,ensembl_id:String,preferred_id:String,~label
C15ORF40,,gene_id,Gene
TENT4B,,gene_id,Gene
AP3M2,,gene_id,Gene
FSD2,,gene_id,Gene
CD1A,,gene_id,Gene
CDK5RAP3,,gene_id,Gene
SPRYD4,,gene_id,Gene
TMBIM4,,gene_id,Gene
CCDC25,,gene_id,Gene
NAA10,,gene_id,Gene
CIR1,,gene_id,Gene
MAGEA1,,gene_id,Gene
SPEN,,gene_id,Gene
FMO2,,gene_id,Gene
SULT1C3,,gene_id,Gene
PGM5,,gene_id,Gene
NAA50,,gene_id,Gene
NAT9,,gene_id,Gene
NAA40,,gene_id,Gene
GSTCD,,gene_id,Gene
NAT14,,gene_id,Gene
NAA20,,gene_id,Gene
GAL3ST3,,gene_id,Gene
NAA80,,gene_id,Gene
TSPYL1,,gene_id,Gene
NKX3-1,,gene_id,Gene
PHOX2A,,gene_id,Gene
FEV,,gene_id,Gene
CC2D1A,,gene_id,Gene
NOS1AP,,gene_id,Gene
CDCA7L,,gene_id,Gene
RBP7,,gene_id,Gene
RBP2,,gene_id,Gene
ANXA3,,gene_id,Gene
ANXA4,,gene_id,Gene
SCGB1A1,,gene_id,Gene
PTGFRN,,gene_id,Gene
HSPA7,,gene_id,Gene
DNAJB14,,gene_id,Gene
DNAJC18,,gene_id,Gene
DNAJB12,,gene_id,Gene
ST13P5,,gene_id,Gene
DNAJB5,,gene_id,Gene
SDF2,,gene_id,Gene
RC3H1,,gene_id,Gene
ZC3H12D,,gene_id,Gene
ZC3H12A,,gene_id,Gene
RBM24,,gene_id,Gene
ELAVL4,,gene_id,Gene
BOLL,,gene_id,Gene
SULT1A3,,gene_id,Gene
TGS1,,gene_id,Gene
RAMACL,,gene_id,Gene
SLC25A42,,gene_id,Gene
SLC25A41,,gene_id,Gene
SLC25A24,,gene_id,Gene
SLC25A23,,gene_id,Gene
CREBZF,,gene_id,Gene
ATP5MGL,,gene_id,Gene
ATP5MK,,gene_id,Gene
ATP5F1EP2,,gene_id,Gene
ATP5MJ,,gene_id,Gene
CLPX,,gene_id,Gene
MYH4,,gene_id,Gene
MYH7,,gene_id,Gene
FIGNL1,,gene_id,Gene
MTCO2P12,,gene_id,Gene
SLC17A9,,gene_id,Gene
GJC3,,gene_id,Gene
WASH6P,,gene_id,Gene
WASH4P,,gene_id,Gene
WASH3P,,gene_id,Gene
WASH2P,,gene_id,Gene
WASHC1,,gene_id,Gene
LAX1,,gene_id,Gene
RABL3,,gene_id,Gene
AKAP17A,,gene_id,Gene
ZBTB7A,,gene_id,Gene
BANK1,,gene_id,Gene
FCRLA,,gene_id,Gene
C17ORF99,,gene_id,Gene
SANBR,,gene_id,Gene
IRF2BP2,,gene_id,Gene
RFTN1,,gene_id,Gene
IGLC7,,gene_id,Gene
LIME1,,gene_id,Gene
IGL,,gene_id,Gene
IGHE,,gene_id,Gene
IGHD,,gene_id,Gene
IGHM,,gene_id,Gene
IGHG4,,gene_id,Gene
IGHG2,,gene_id,Gene
IGHG3,,gene_id,Gene
IGHG1,,gene_id,Gene
IGKC,,gene_id,Gene
IGLC3,,gene_id,Gene
IGHA2,,gene_id,Gene
IGLC1,,gene_id,Gene
IGHA1,,gene_id,Gene
USP9Y,,gene_id,Gene
MEGF8,,gene_id,Gene
FAM83G,,gene_id,Gene
GDF1,,gene_id,Gene
GDF7,,gene_id,Gene
GDF6,,gene_id,Gene
TMEM100,,gene_id,Gene
HIVEP1,,gene_id,Gene
FOLH1B,,gene_id,Gene
IRGM,,gene_id,Gene
NKG7,,gene_id,Gene
NASP,,gene_id,Gene
GBF1,,gene_id,Gene
TRAPPC2B,,gene_id,Gene
PEF1,,gene_id,Gene
SYNCRIP,,gene_id,Gene
SPOCD1,,gene_id,Gene
BEND3,,gene_id,Gene
POLDIP2,,gene_id,Gene
WRNIP1,,gene_id,Gene
HROB,,gene_id,Gene
DNASE2B,,gene_id,Gene
FBH1,,gene_id,Gene
TREX2,,gene_id,Gene
EXOG,,gene_id,Gene
REXO4,,gene_id,Gene
DNASE1,,gene_id,Gene
DNASE1L3,,gene_id,Gene
DNASE1L2,,gene_id,Gene
TOP1MT,,gene_id,Gene
TOP3B,,gene_id,Gene
HMGB3,,gene_id,Gene
APOBEC3D,,gene_id,Gene
CDADC1,,gene_id,Gene
APOBEC3F,,gene_id,Gene
APOBEC3A,,gene_id,Gene
DONSON,,gene_id,Gene
HINFP,,gene_id,Gene
STK33,,gene_id,Gene
ARMT1,,gene_id,Gene
WDR76,,gene_id,Gene
SPATA18,,gene_id,Gene
FLYWCH1,,gene_id,Gene
APLF,,gene_id,Gene
ANKLE1,,gene_id,Gene
MRNIP,,gene_id,Gene
CDKN2AIP,,gene_id,Gene
PRAP1,,gene_id,Gene
SUSD6,,gene_id,Gene
ZRANB3,,gene_id,Gene
FAM111A,,gene_id,Gene
SPDYA,,gene_id,Gene
ZBTB1,,gene_id,Gene
ALKBH7,,gene_id,Gene
ZBTB4,,gene_id,Gene
ALKBH1,,gene_id,Gene
GNL1,,gene_id,Gene
ZDHHC16,,gene_id,Gene
ETAA1,,gene_id,Gene
PWWP3A,,gene_id,Gene
SPINDOC,,gene_id,Gene
FMN2,,gene_id,Gene
CRIP1,,gene_id,Gene
PAXX,,gene_id,Gene
INIP,,gene_id,Gene
NUPR2,,gene_id,Gene
HDGFL2,,gene_id,Gene
CIB1,,gene_id,Gene
HMCES,,gene_id,Gene
OARD1,,gene_id,Gene
MACROD2,,gene_id,Gene
MACROD1,,gene_id,Gene
CCDC13,,gene_id,Gene
RNF169,,gene_id,Gene
BRSK1,,gene_id,Gene
BOD1L1,,gene_id,Gene
HELB,,gene_id,Gene
USP51,,gene_id,Gene
NEK4,,gene_id,Gene
MOAP1,,gene_id,Gene
TICRR,,gene_id,Gene
CDK3,,gene_id,Gene
POLQ,,gene_id,Gene
ZBTB38,,gene_id,Gene
NOP53,,gene_id,Gene
NRDE2,,gene_id,Gene
USP16,,gene_id,Gene
BRAT1,,gene_id,Gene
ZBTB40,,gene_id,Gene
ENDOV,,gene_id,Gene
HPF1,,gene_id,Gene
INSL6,,gene_id,Gene
UBQLN4,,gene_id,Gene
EXD2,,gene_id,Gene
SMARCAD1,,gene_id,Gene
SUPV3L1,,gene_id,Gene
DDX11L8,,gene_id,Gene
DDX12P,,gene_id,Gene
IGHMBP2,,gene_id,Gene
CAMSAP3,,gene_id,Gene
ZNF827,,gene_id,Gene
FAM111B,,gene_id,Gene
GRWD1,,gene_id,Gene
ZNF365,,gene_id,Gene
DNTT,,gene_id,Gene
PARP3,,gene_id,Gene
NOC3L,,gene_id,Gene
PTMS,,gene_id,Gene
TBRG1,,gene_id,Gene
LTO1,,gene_id,Gene
RBMS1,,gene_id,Gene
GLRX2,,gene_id,Gene
THAP9,,gene_id,Gene
METTL4,,gene_id,Gene
ZFP57,,gene_id,Gene
ZDBF2,,gene_id,Gene
STPG4,,gene_id,Gene
MBD3L2B,,gene_id,Gene
MBD3L5,,gene_id,Gene
MBD3L3,,gene_id,Gene
MBD3L4,,gene_id,Gene
MBD3L1,,gene_id,Gene
MBD3L2,,gene_id,Gene
ERCC6L2,,gene_id,Gene
MPND,,gene_id,Gene
NUCKS1,,gene_id,Gene
PMS1,,gene_id,Gene
ZGRF1,,gene_id,Gene
GCNA,,gene_id,Gene
TNP1,,gene_id,Gene
PRIMPOL,,gene_id,Gene
EXO5,,gene_id,Gene
UBE2NL,,gene_id,Gene
CDK2AP1,,gene_id,Gene
RNASEH1,,gene_id,Gene
MCMBP,,gene_id,Gene
CHAF1B,,gene_id,Gene
ASF1B,,gene_id,Gene
OOEP,,gene_id,Gene
MMS22L,,gene_id,Gene
KHDC3L,,gene_id,Gene
TONSL,,gene_id,Gene
NKX2-8,,gene_id,Gene
TBPL1,,gene_id,Gene
GTF2A1L,,gene_id,Gene
ZNF141,,gene_id,Gene
PWP1,,gene_id,Gene
FOXE3,,gene_id,Gene
PAX1,,gene_id,Gene
MLF1,,gene_id,Gene
FUBP3,,gene_id,Gene
GMEB2,,gene_id,Gene
SPTY2D1,,gene_id,Gene
ZNF345,,gene_id,Gene
NFIC,,gene_id,Gene
TCEA3,,gene_id,Gene
TCEA2,,gene_id,Gene
PHF3,,gene_id,Gene
MNT,,gene_id,Gene
FAM170A,,gene_id,Gene
HIPK3,,gene_id,Gene
SLC25A33,,gene_id,Gene
IVNS1ABP,,gene_id,Gene
CREBL2,,gene_id,Gene
UBTFL1,,gene_id,Gene
MKRN2,,gene_id,Gene
UBTFL6,,gene_id,Gene
GCM1,,gene_id,Gene
GLIS3,,gene_id,Gene
TCEANC,,gene_id,Gene
ETV1,,gene_id,Gene
ETV7,,gene_id,Gene
NFE2L3,,gene_id,Gene
GCM2,,gene_id,Gene
PMF1,,gene_id,Gene
RREB1,,gene_id,Gene
TCFL5,,gene_id,Gene
THAP1,,gene_id,Gene
TCEANC2,,gene_id,Gene
PCID2,,gene_id,Gene
EAF2,,gene_id,Gene
RRN3P2,,gene_id,Gene
PAAF1,,gene_id,Gene
SCAF8,,gene_id,Gene
MTERF2,,gene_id,Gene
TMCO1,,gene_id,Gene
RHBDD1,,gene_id,Gene
TMUB2,,gene_id,Gene
TMUB1,,gene_id,Gene
NCCRP1,,gene_id,Gene
UBXN10,,gene_id,Gene
FAM8A1,,gene_id,Gene
CALR3,,gene_id,Gene
ECPAS,,gene_id,Gene
AUP1,,gene_id,Gene
CLGN,,gene_id,Gene
DNAJB2,,gene_id,Gene
UBXN8,,gene_id,Gene
UBXN4,,gene_id,Gene
UBXN6,,gene_id,Gene
UBE4B,,gene_id,Gene
DNAJC10,,gene_id,Gene
RCAN3,,gene_id,Gene
JKAMP,,gene_id,Gene
RNF121,,gene_id,Gene
BRSK2,,gene_id,Gene
CCDC47,,gene_id,Gene
SEL1L2,,gene_id,Gene
FOXRED2,,gene_id,Gene
RNF175,,gene_id,Gene
ANKZF1,,gene_id,Gene
GAREM1,,gene_id,Gene
FAM83C,,gene_id,Gene
MYOC,,gene_id,Gene
CHMP1B,,gene_id,Gene
MYO1G,,gene_id,Gene
CDK18,,gene_id,Gene
USP29,,gene_id,Gene
CDK14,,gene_id,Gene
CDK15,,gene_id,Gene
CDKN3,,gene_id,Gene
CDK17,,gene_id,Gene
CACUL1,,gene_id,Gene
CCDC57,,gene_id,Gene
MELK,,gene_id,Gene
CCNY,,gene_id,Gene
NES,,gene_id,Gene
KDM8,,gene_id,Gene
PRTFDC1,,gene_id,Gene
MPPE1,,gene_id,Gene
PGAP2,,gene_id,Gene
PGAP4,,gene_id,Gene
TP53INP2,,gene_id,Gene
GIMAP7,,gene_id,Gene
GTPBP1,,gene_id,Gene
OPA1,,gene_id,Gene
PDCD10,,gene_id,Gene
RNASEK,,gene_id,Gene
YIPF4,,gene_id,Gene
YIPF5,,gene_id,Gene
GOLPH3L,,gene_id,Gene
TJAP1,,gene_id,Gene
GOLGA8N,,gene_id,Gene
GOLGA8M,,gene_id,Gene
GOLGA8G,,gene_id,Gene
YIPF7,,gene_id,Gene
GOLGA8A,,gene_id,Gene
UBXN2B,,gene_id,Gene
UBXN2A,,gene_id,Gene
VPS13B,,gene_id,Gene
GOLGA6B,,gene_id,Gene
GOLGA6A,,gene_id,Gene
FHDC1,,gene_id,Gene
GOLGA6C,,gene_id,Gene
ARL1,,gene_id,Gene
GOLGA5,,gene_id,Gene
DYM,,gene_id,Gene
FAM174B,,gene_id,Gene
PLEKHM2,,gene_id,Gene
GOLGA8IP,,gene_id,Gene
TMED4,,gene_id,Gene
ZNF501,,gene_id,Gene
TMED6,,gene_id,Gene
LYSMD3,,gene_id,Gene
GOLGA8DP,,gene_id,Gene
ATL2,,gene_id,Gene
ATL3,,gene_id,Gene
GOLGA8CP,,gene_id,Gene
GARIN4,,gene_id,Gene
MON2,,gene_id,Gene
VPS13C,,gene_id,Gene
VPS13A,,gene_id,Gene
DOP1B,,gene_id,Gene
CORO7,,gene_id,Gene
CCDC91,,gene_id,Gene
CLN3,,gene_id,Gene
LAPTM5,,gene_id,Gene
PHAF1,,gene_id,Gene
VAMP5,,gene_id,Gene
CCDC93,,gene_id,Gene
SCAMP3,,gene_id,Gene
CTAGE1,,gene_id,Gene
CTAGE6,,gene_id,Gene
CTAGE4,,gene_id,Gene
CTAGE9,,gene_id,Gene
CTAGE8,,gene_id,Gene
TEX261,,gene_id,Gene
RAB6D,,gene_id,Gene
SLC10A7,,gene_id,Gene
SORCS1,,gene_id,Gene
ERGIC3,,gene_id,Gene
ERGIC2,,gene_id,Gene
ERGIC1,,gene_id,Gene
IER3IP1,,gene_id,Gene
SNX1,,gene_id,Gene
SNX8,,gene_id,Gene
RAB6C,,gene_id,Gene
SGSM2,,gene_id,Gene
CTAGE15,,gene_id,Gene
STEEP1,,gene_id,Gene
MIA2,,gene_id,Gene
SNX12,,gene_id,Gene
BCAP29,,gene_id,Gene
YIF1B,,gene_id,Gene
CNIH4,,gene_id,Gene
SPIRE2,,gene_id,Gene
TRAPPC3L,,gene_id,Gene
MYO1B,,gene_id,Gene
USE1,,gene_id,Gene
HOPX,,gene_id,Gene
NFKBIL1,,gene_id,Gene
IRAK1BP1,,gene_id,Gene
FAIM,,gene_id,Gene
ERC1,,gene_id,Gene
ERN2,,gene_id,Gene
SH2D3A,,gene_id,Gene
SLC36A3,,gene_id,Gene
PRAF2,,gene_id,Gene
SLC25A38,,gene_id,Gene
SLC23A2,,gene_id,Gene
SBK2,,gene_id,Gene
OGA,,gene_id,Gene
GNPTAB,,gene_id,Gene
GNPTG,,gene_id,Gene
NAA25,,gene_id,Gene
NAA16,,gene_id,Gene
NAA60,,gene_id,Gene
NAA11,,gene_id,Gene
METAP1D,,gene_id,Gene
NTMT2,,gene_id,Gene
MDH1B,,gene_id,Gene
LYRM2,,gene_id,Gene
TMEM126A,,gene_id,Gene
NDUFAF8,,gene_id,Gene
CARD10,,gene_id,Gene
ZFP91,,gene_id,Gene
RGPD3,,gene_id,Gene
RGPD5,,gene_id,Gene
RGPD4,,gene_id,Gene
CFAP58,,gene_id,Gene
SUSD5,,gene_id,Gene
GALNT7,,gene_id,Gene
GALNT4,,gene_id,Gene
C1GALT1C1L,,gene_id,Gene
GALNT13,,gene_id,Gene
XXYLT1,,gene_id,Gene
GXYLT1,,gene_id,Gene
LSM14A,,gene_id,Gene
PATL2,,gene_id,Gene
QRICH1,,gene_id,Gene
SUMO1P1,,gene_id,Gene
TOE1,,gene_id,Gene
PNPT1,,gene_id,Gene
PTCD1,,gene_id,Gene
ELAC1,,gene_id,Gene
USB1,,gene_id,Gene
SAGE1,,gene_id,Gene
INTS6L,,gene_id,Gene
MBLAC1,,gene_id,Gene
SAGE2P,,gene_id,Gene
SIDT2,,gene_id,Gene
PABPC4,,gene_id,Gene
METTL16,,gene_id,Gene
YTHDF2,,gene_id,Gene
NUDT16L1,,gene_id,Gene
DXO,,gene_id,Gene
ZPR1,,gene_id,Gene
RNH1,,gene_id,Gene
DIS3L,,gene_id,Gene
DIS3L2,,gene_id,Gene
YTHDF1,,gene_id,Gene
RBM27,,gene_id,Gene
YTHDF3,,gene_id,Gene
MEX3D,,gene_id,Gene
NCBP3,,gene_id,Gene
DDX19B,,gene_id,Gene
YTHDC1,,gene_id,Gene
NXF3,,gene_id,Gene
RBM15B,,gene_id,Gene
NXF5,,gene_id,Gene
POM121B,,gene_id,Gene
MCM3AP,,gene_id,Gene
POM121L2,,gene_id,Gene
NXT2,,gene_id,Gene
DDX25,,gene_id,Gene
CTAG2,,gene_id,Gene
ADARB2,,gene_id,Gene
TBRG4,,gene_id,Gene
ADAD2,,gene_id,Gene
DDX54,,gene_id,Gene
DNTTIP2,,gene_id,Gene
PAPOLG,,gene_id,Gene
PCBP3,,gene_id,Gene
PABPC3,,gene_id,Gene
RBMS2,,gene_id,Gene
NUFIP1,,gene_id,Gene
FASTKD1,,gene_id,Gene
FASTKD2,,gene_id,Gene
DUSP11,,gene_id,Gene
NOVA1,,gene_id,Gene
HNRNPH3,,gene_id,Gene
DDX24,,gene_id,Gene
M1AP,,gene_id,Gene
RBM3,,gene_id,Gene
CTAG1A,,gene_id,Gene
TENT2,,gene_id,Gene
RBM6,,gene_id,Gene
NSUN3,,gene_id,Gene
PCIF1,,gene_id,Gene
TRMO,,gene_id,Gene
VIRMA,,gene_id,Gene
CMTR1,,gene_id,Gene
ZC3H13,,gene_id,Gene
ZCCHC4,,gene_id,Gene
METTL2B,,gene_id,Gene
THUMPD3,,gene_id,Gene
THUMPD2,,gene_id,Gene
FBLL1,,gene_id,Gene
METTL5,,gene_id,Gene
METTL6,,gene_id,Gene
METTL8,,gene_id,Gene
KTI12,,gene_id,Gene
PUS7L,,gene_id,Gene
TRMT1,,gene_id,Gene
ANKRD16,,gene_id,Gene
TRUB1,,gene_id,Gene
DTWD2,,gene_id,Gene
DTWD1,,gene_id,Gene
KHNYN,,gene_id,Gene
LACTB2,,gene_id,Gene
POP1,,gene_id,Gene
TRIR,,gene_id,Gene
ZC3H12C,,gene_id,Gene
NYNRIN,,gene_id,Gene
ZC3H12B,,gene_id,Gene
TUT1,,gene_id,Gene
ZCCHC7,,gene_id,Gene
MTPAP,,gene_id,Gene
PAPOLB,,gene_id,Gene
TAF11L13,,gene_id,Gene
TAF11L14,,gene_id,Gene
TAF11L11,,gene_id,Gene
TAF11L12,,gene_id,Gene
LINC02218,,gene_id,Gene
TAF11L9,,gene_id,Gene
TAF11L5,,gene_id,Gene
TAF11L4,,gene_id,Gene
TAF11L3,,gene_id,Gene
TAF11L2,,gene_id,Gene
SRRM4,,gene_id,Gene
PPIG,,gene_id,Gene
ZCCHC8,,gene_id,Gene
NOL3,,gene_id,Gene
ADAD1,,gene_id,Gene
YJU2,,gene_id,Gene
SMU1,,gene_id,Gene
TCERG1,,gene_id,Gene
PPP1R9B,,gene_id,Gene
FASTK,,gene_id,Gene
SCNM1,,gene_id,Gene
SON,,gene_id,Gene
LUC7L3,,gene_id,Gene
FASTKD3,,gene_id,Gene
FASTKD5,,gene_id,Gene
RP9,,gene_id,Gene
AKAP8L,,gene_id,Gene
RSRC1,,gene_id,Gene
DBR1,,gene_id,Gene
RNF113B,,gene_id,Gene
RNF113A,,gene_id,Gene
FAM98A,,gene_id,Gene
TRPT1,,gene_id,Gene
RBMXL3,,gene_id,Gene
RBMXL2,,gene_id,Gene
SRSF8,,gene_id,Gene
FRA10AC1,,gene_id,Gene
PNN,,gene_id,Gene
ZRSR2P1,,gene_id,Gene
DHX35,,gene_id,Gene
GPATCH1,,gene_id,Gene
RALY,,gene_id,Gene
IK,,gene_id,Gene
CWF19L1,,gene_id,Gene
CWF19L2,,gene_id,Gene
C9ORF78,,gene_id,Gene
HTATSF1,,gene_id,Gene
ZMAT2,,gene_id,Gene
RBMX2,,gene_id,Gene
RBM19,,gene_id,Gene
CENATAC,,gene_id,Gene
PRPF40B,,gene_id,Gene
FRG1,,gene_id,Gene
NCBP2L,,gene_id,Gene
BUD13,,gene_id,Gene
RBM10,,gene_id,Gene
NOVA2,,gene_id,Gene
SNRPGP15,,gene_id,Gene
CACTIN,,gene_id,Gene
RBM41,,gene_id,Gene
ISY1,,gene_id,Gene
SART3,,gene_id,Gene
TRA2A,,gene_id,Gene
SRSF12,,gene_id,Gene
RBM38,,gene_id,Gene
TENT5A,,gene_id,Gene
CIRBP,,gene_id,Gene
TENT5B,,gene_id,Gene
SEPTIN14P20,,gene_id,Gene
TENT5C,,gene_id,Gene
TENT5D,,gene_id,Gene
ZCCHC17,,gene_id,Gene
MEIOC,,gene_id,Gene
TST,,gene_id,Gene
PEG10,,gene_id,Gene
HELZ,,gene_id,Gene
ZNFX1,,gene_id,Gene
EXD1,,gene_id,Gene
FAM172A,,gene_id,Gene
FAM172BP,,gene_id,Gene
RAP2A,,gene_id,Gene
RAP1BL,,gene_id,Gene
RIPOR1,,gene_id,Gene
RAPGEFL1,,gene_id,Gene
USP50,,gene_id,Gene
RALGPS1,,gene_id,Gene
RALGPS2,,gene_id,Gene
RAPGEF6,,gene_id,Gene
RASGEF1B,,gene_id,Gene
RASGEF1C,,gene_id,Gene
PHACTR4,,gene_id,Gene
PLEKHG7,,gene_id,Gene
ROPN1B,,gene_id,Gene
EPS8L3,,gene_id,Gene
CTNNAL1,,gene_id,Gene
FBXO39,,gene_id,Gene
FBXO38,,gene_id,Gene
FBXL2,,gene_id,Gene
FBXL6,,gene_id,Gene
FBXL21P,,gene_id,Gene
FBXL9P,,gene_id,Gene
ATOH8,,gene_id,Gene
ZMIZ2,,gene_id,Gene
STXBP6,,gene_id,Gene
SRP9,,gene_id,Gene
ZFAND2B,,gene_id,Gene
SEC63,,gene_id,Gene
CD7,,gene_id,Gene
TRBC1,,gene_id,Gene
TRBC2,,gene_id,Gene
SLAMF9,,gene_id,Gene
LY9,,gene_id,Gene
TRGC1,,gene_id,Gene
TRGC2,,gene_id,Gene
LCP1,,gene_id,Gene
LMBR1L,,gene_id,Gene
TRDC,,gene_id,Gene
GPR89B,,gene_id,Gene
CLC,,gene_id,Gene
EBF4,,gene_id,Gene
DEFA1,,gene_id,Gene
LGALS2,,gene_id,Gene
TRB,,gene_id,Gene
TRA,,gene_id,Gene
SCART1,,gene_id,Gene
CR1L,,gene_id,Gene
XG,,gene_id,Gene
BTNL10P,,gene_id,Gene
NFKBIZ,,gene_id,Gene
RC3H2,,gene_id,Gene
BTNL3,,gene_id,Gene
THEMIS,,gene_id,Gene
THEMIS2,,gene_id,Gene
NFKBID,,gene_id,Gene
FYB2,,gene_id,Gene
HHLA2,,gene_id,Gene
SPPL3,,gene_id,Gene
PRAM1,,gene_id,Gene
BTN2A3P,,gene_id,Gene
ERMAP,,gene_id,Gene
MEAK7,,gene_id,Gene
RHEBL1,,gene_id,Gene
SYAP1,,gene_id,Gene
UAP1L1,,gene_id,Gene
SCARA3,,gene_id,Gene
NXN,,gene_id,Gene
DIXDC1,,gene_id,Gene
NUDT8,,gene_id,Gene
SLURP2,,gene_id,Gene
LY6G6D,,gene_id,Gene
LY6G6E,,gene_id,Gene
SLC9A3R1,,gene_id,Gene
GAS2L3,,gene_id,Gene
CDC42BPG,,gene_id,Gene
CASS4,,gene_id,Gene
PDLIM4,,gene_id,Gene
MICALL2,,gene_id,Gene
PHACTR1,,gene_id,Gene
DMTN,,gene_id,Gene
AUTS2,,gene_id,Gene
PTK7,,gene_id,Gene
PLEK2,,gene_id,Gene
EFS,,gene_id,Gene
SHROOM1,,gene_id,Gene
AIF1L,,gene_id,Gene
LIMA1,,gene_id,Gene
PAWR,,gene_id,Gene
FSCN3,,gene_id,Gene
FAM107A,,gene_id,Gene
LIMD2,,gene_id,Gene
CORO1B,,gene_id,Gene
PDXP,,gene_id,Gene
PLS3,,gene_id,Gene
RFLNA,,gene_id,Gene
RFLNB,,gene_id,Gene
SVIL,,gene_id,Gene
AVIL,,gene_id,Gene
VILL,,gene_id,Gene
MICAL3,,gene_id,Gene
CARMIL2,,gene_id,Gene
COBL,,gene_id,Gene
ERMN,,gene_id,Gene
TLE6,,gene_id,Gene
RUFY3,,gene_id,Gene
CORO6,,gene_id,Gene
ELMO3,,gene_id,Gene
NRAP,,gene_id,Gene
POF1B,,gene_id,Gene
SAMD14,,gene_id,Gene
NEBL,,gene_id,Gene
BIN3,,gene_id,Gene
MYO5C,,gene_id,Gene
CLRN1,,gene_id,Gene
TAGLN3,,gene_id,Gene
CORO1C,,gene_id,Gene
CNN3,,gene_id,Gene
ZBED3,,gene_id,Gene
SHROOM3,,gene_id,Gene
SHROOM4,,gene_id,Gene
LMOD2,,gene_id,Gene
LMOD3,,gene_id,Gene
KASH5,,gene_id,Gene
XIRP1,,gene_id,Gene
MARCKSL1,,gene_id,Gene
ACTL8,,gene_id,Gene
MYO1F,,gene_id,Gene
MYO1D,,gene_id,Gene
SH3D21,,gene_id,Gene
MYO1H,,gene_id,Gene
TTC17,,gene_id,Gene
GAS7,,gene_id,Gene
WASHC5,,gene_id,Gene
CATIP,,gene_id,Gene
PSTPIP2,,gene_id,Gene
WASHC3,,gene_id,Gene
EPDR1,,gene_id,Gene
MYH7B,,gene_id,Gene
LOC102723475,,gene_id,Gene
KCNMB2,,gene_id,Gene
TBC1D2B,,gene_id,Gene
TBC1D21,,gene_id,Gene
TBC1D26,,gene_id,Gene
TBC1D9B,,gene_id,Gene
AGAP11,,gene_id,Gene
TBC1D12,,gene_id,Gene
TBCK,,gene_id,Gene
AGAP7P,,gene_id,Gene
CCDC125,,gene_id,Gene
EVI5L,,gene_id,Gene
GARNL3,,gene_id,Gene
GRTP1,,gene_id,Gene
MTSS2,,gene_id,Gene
AGAP6,,gene_id,Gene
AGAP9,,gene_id,Gene
AGAP3,,gene_id,Gene
AGAP5,,gene_id,Gene
AGAP4,,gene_id,Gene
EVI5,,gene_id,Gene
TBC1D9,,gene_id,Gene
FOXJ1,,gene_id,Gene
SGSM1,,gene_id,Gene
TBC1D5,,gene_id,Gene
TBC1D8,,gene_id,Gene
TBC1D3F,,gene_id,Gene
SIPA1L3,,gene_id,Gene
SIPA1L2,,gene_id,Gene
TBC1D30,,gene_id,Gene
TBC1D22A,,gene_id,Gene
TBC1D22B,,gene_id,Gene
TMIGD3,,gene_id,Gene
DAP,,gene_id,Gene
PDCD2,,gene_id,Gene
ST20,,gene_id,Gene
MTCH1,,gene_id,Gene
ANP32B,,gene_id,Gene
KHDC1L,,gene_id,Gene
FAM162A,,gene_id,Gene
KHDC1,,gene_id,Gene
DYNAP,,gene_id,Gene
ITGB1BP1,,gene_id,Gene
PILRB,,gene_id,Gene
TOM1L1,,gene_id,Gene
PRRC1,,gene_id,Gene
SYNPO2L,,gene_id,Gene
FAM171A1,,gene_id,Gene
PDLIM1,,gene_id,Gene
FRMD3,,gene_id,Gene
FRMD5,,gene_id,Gene
MYOM2,,gene_id,Gene
FHOD3,,gene_id,Gene
ALKBH4,,gene_id,Gene
EPB41L4A,,gene_id,Gene
MYOZ2,,gene_id,Gene
MYOZ1,,gene_id,Gene
CD6,,gene_id,Gene
C2CD4A,,gene_id,Gene
C2CD4B,,gene_id,Gene
NLRP6,,gene_id,Gene
APOL2,,gene_id,Gene
PPT2,,gene_id,Gene
LOC344967,,gene_id,Gene
ABHD12B,,gene_id,Gene
ABHD16B,,gene_id,Gene
ABHD16A,,gene_id,Gene
PNPLA1,,gene_id,Gene
APOC4,,gene_id,Gene
MTLN,,gene_id,Gene
GALK2,,gene_id,Gene
GK5,,gene_id,Gene
NT5C1B,,gene_id,Gene
ADM5,,gene_id,Gene
GPR157,,gene_id,Gene
ADGRE4P,,gene_id,Gene
GPR78,,gene_id,Gene
ADGRF3,,gene_id,Gene
ADGRF1,,gene_id,Gene
ADGRF2,,gene_id,Gene
GPR101,,gene_id,Gene
ADGRG4,,gene_id,Gene
ADGRG5,,gene_id,Gene
ADGRG7,,gene_id,Gene
TCP11,,gene_id,Gene
ADGRD2,,gene_id,Gene
GPR26,,gene_id,Gene
GIP,,gene_id,Gene
ADGRB3,,gene_id,Gene
ADGRB2,,gene_id,Gene
PSAPL1,,gene_id,Gene
RIMS2,,gene_id,Gene
PLEKHA7,,gene_id,Gene
MTSS1,,gene_id,Gene
INAVA,,gene_id,Gene
CDHR3,,gene_id,Gene
DCHS1,,gene_id,Gene
PCDHGB4,,gene_id,Gene
CDH26,,gene_id,Gene
SH3PXD2B,,gene_id,Gene
DYRK1B,,gene_id,Gene
LMBRD2,,gene_id,Gene
SLC25A51,,gene_id,Gene
UQCRFS1P1,,gene_id,Gene
MTFR1,,gene_id,Gene
MTFR2,,gene_id,Gene
ME3,,gene_id,Gene
C2ORF69,,gene_id,Gene
MTFR1L,,gene_id,Gene
WDFY3,,gene_id,Gene
SNX17,,gene_id,Gene
