~id,preferred_id:String,~label
SOCS1,id,Gene
HYOU1,id,Gene
PLCG2,id,Gene
ELANE,id,Gene
DLX3,id,Gene
XIAP,id,Gene
MPEG1,id,Gene
CARMIL2,id,Gene
IL6R,id,Gene
IL17RA,id,Gene
STN1,id,Gene
NLRP1,id,Gene
CYBB,id,Gene
DNASE2,id,Gene
IRF8,id,Gene
PIK3CG,id,Gene
SRP68,id,Gene
CASP8,id,Gene
EPX,id,Gene
MALT1,id,Gene
CD70,id,Gene
AP3B1,id,Gene
NLRC4,id,Gene
FCGR3A,id,Gene
IRAK4,id,Gene
NCF4,id,Gene
CTSC,id,Gene
NFKBIA,id,Gene
GJB2,id,Gene
PSENEN,id,Gene
CXCR2,id,Gene
BCL10,id,Gene
LIG1,id,Gene
MPO,id,Gene
RIPK4,id,Gene
FGF10,id,Gene
DONSON,id,Gene
NELFA,id,Gene
PKDCC,id,Gene
MGP,id,Gene
ADAMTS17,id,Gene
LTBP2,id,Gene
WNT3A,id,Gene
NFATC2,id,Gene
FOXF1,id,Gene
WNK3,id,Gene
TMEM70,id,Gene
SLC6A9,id,Gene
NAA80,id,Gene
DSTYK,id,Gene
RAB34,id,Gene
MAPKAPK5,id,Gene
MEGF8,id,Gene
EDN1,id,Gene
EXOC7,id,Gene
DHX9,id,Gene
H4C3,id,Gene
SIX5,id,Gene
SIX1,id,Gene
LGI4,id,Gene
DBR1,id,Gene
FBXO31,id,Gene
EXOSC1,id,Gene
CEP135,id,Gene
EFEMP2,id,Gene
RARB,id,Gene
NUP188,id,Gene
CDT1,id,Gene
CDC45,id,Gene
CDC6,id,Gene
CRLF1,id,Gene
CTU2,id,Gene
NUP88,id,Gene
GLDN,id,Gene
KATNB1,id,Gene
CRIPT,id,Gene
PRDM13,id,Gene
CEP55,id,Gene
GAD1,id,Gene
TASP1,id,Gene
BANF1,id,Gene
LRIG2,id,Gene
CHRM3,id,Gene
LAMC2,id,Gene
LAMB3,id,Gene
HSPA9,id,Gene
DNAJB11,id,Gene
GANAB,id,Gene
PKD1,id,Gene
ALG5,id,Gene
BICC1,id,Gene
CHRNA3,id,Gene
KCTD1,id,Gene
ISL1,id,Gene
HPSE2,id,Gene
GRHPR,id,Gene
AGXT,id,Gene
HPS6,id,Gene
MYL9,id,Gene
TRAIP,id,Gene
TNXB,id,Gene
APRT,id,Gene
SLC5A2,id,Gene
SOX17,id,Gene
FOXC2,id,Gene
EYA4,id,Gene
CFAP52,id,Gene
A2ML1,id,Gene
DRC2,id,Gene
DRC4,id,Gene
DNAAF19,id,Gene
RNF2,id,Gene
DAW1,id,Gene
MNS1,id,Gene
USP26,id,Gene
EXOSC9,id,Gene
TLL1,id,Gene
BIRC3,id,Gene
IGH,id,Gene
MYO5A,id,Gene
ABCA12,id,Gene
FCSK,id,Gene
COL4A6,id,Gene
AICDA,id,Gene
BRWD1,id,Gene
TP73,id,Gene
SLC41A1,id,Gene
ASPRV1,id,Gene
ALOX12B,id,Gene
CYP4F22,id,Gene
SULT2B1,id,Gene
LIPN,id,Gene
ALOXE3,id,Gene
NIPAL4,id,Gene
SDR9C7,id,Gene
TNNT2,id,Gene
TNNI3,id,Gene
KIF20A,id,Gene
TYK2,id,Gene
VPS51,id,Gene
TAPBP,id,Gene
CFD,id,Gene
UNG,id,Gene
TBX20,id,Gene
MYH6,id,Gene
ACTC1,id,Gene
CITED2,id,Gene
C3,id,Gene
CFB,id,Gene
ALDH1A2,id,Gene
CCR2,id,Gene
C1QA,id,Gene
CPSF3,id,Gene
C1R,id,Gene
DRG1,id,Gene
EOMES,id,Gene
IL17RC,id,Gene
CLEC7A,id,Gene
TRAF3IP2,id,Gene
IL17F,id,Gene
ARL2BP,id,Gene
TSEN34,id,Gene
TSEN2,id,Gene
IL21R,id,Gene
RELA,id,Gene
RECQL,id,Gene
ANTXR2,id,Gene
FCN3,id,Gene
MBL2,id,Gene
ZNF668,id,Gene
STX3,id,Gene
COL5A1,id,Gene
DIP2B,id,Gene
HCK,id,Gene
RNH1,id,Gene
UQCRH,id,Gene
TAP1,id,Gene
ISG15,id,Gene
IRF9,id,Gene
C6,id,Gene
ADAM17,id,Gene
EGFR,id,Gene
C7,id,Gene
C8B,id,Gene
C5,id,Gene
KCNJ6,id,Gene
SFTPC,id,Gene
P4HTM,id,Gene
PKP1,id,Gene
MASP2,id,Gene
CLXN,id,Gene
WDR19,id,Gene
COL5A2,id,Gene
IFNGR2,id,Gene
RORC,id,Gene
KRT1,id,Gene
HPGD,id,Gene
MDFIC,id,Gene
CELA2A,id,Gene
ADAMTSL4,id,Gene
SCN2B,id,Gene
PDE3A,id,Gene
EPOR,id,Gene
LRP6,id,Gene
GATA5,id,Gene
NOD2,id,Gene
LYZ,id,Gene
SLC25A11,id,Gene
THBD,id,Gene
LARS2,id,Gene
COL4A4,id,Gene
TRAF3IP1,id,Gene
INVS,id,Gene
NPHP4,id,Gene
NPHP3,id,Gene
HR,id,Gene
YY1AP1,id,Gene
MT-TC,id,Gene
DYRK1B,id,Gene
BMPR2,id,Gene
MUC1,id,Gene
FGA,id,Gene
SPRY2,id,Gene
MEF2A,id,Gene
UMOD,id,Gene
DST,id,Gene
MC4R,id,Gene
ABCB6,id,Gene
CYP21A2,id,Gene
NEK8,id,Gene
EDA2R,id,Gene
EDA,id,Gene
XPNPEP3,id,Gene
WNK4,id,Gene
KLHL3,id,Gene
THSD1,id,Gene
TGFBR3,id,Gene
ANGPTL6,id,Gene
TMEM127,id,Gene
LBX1,id,Gene
ACTG2,id,Gene
NEUROG3,id,Gene
ZFYVE19,id,Gene
SHPK,id,Gene
CLDN1,id,Gene
DLST,id,Gene
SDHAF2,id,Gene
EPAS1,id,Gene
PTGIS,id,Gene
CYP3A5,id,Gene
GNB3,id,Gene
ATP1B1,id,Gene
RGS5,id,Gene
ADD1,id,Gene
AGTR1,id,Gene
CCR6,id,Gene
MYMX,id,Gene
FOXD3,id,Gene
C1S,id,Gene
C8A,id,Gene
C2,id,Gene
IL6,id,Gene
ANKRD55,id,Gene
PTPN2,id,Gene
SPATA22,id,Gene
SERPING1,id,Gene
COPA,id,Gene
PLCG1,id,Gene
C1QC,id,Gene
FCGR2C,id,Gene
KLF11,id,Gene
APPL1,id,Gene
CEL,id,Gene
NEUROD1,id,Gene
CSF2RB,id,Gene
CSF2RA,id,Gene
PPP2R3C,id,Gene
FGF9,id,Gene
SCARF2,id,Gene
TBX3,id,Gene
MYL1,id,Gene
SNRPB,id,Gene
CYP26B1,id,Gene
GPC6,id,Gene
B4GALT7,id,Gene
CD96,id,Gene
MET,id,Gene
HOXA11,id,Gene
MAB21L2,id,Gene
AGPS,id,Gene
GNPAT,id,Gene
IFT52,id,Gene
IFT80,id,Gene
CENPE,id,Gene
CERT1,id,Gene
FAM50A,id,Gene
PHF6,id,Gene
TBX22,id,Gene
C12orf57,id,Gene
IFT81,id,Gene
DYNC2I1,id,Gene
DYNC2H1,id,Gene
MMP9,id,Gene
TTC21B,id,Gene
CCNQ,id,Gene
RBM10,id,Gene
TGDS,id,Gene
DLX6,id,Gene
SEM1,id,Gene
BTRC,id,Gene
EPS15L1,id,Gene
FBXW4,id,Gene
WNT10B,id,Gene
DLX5,id,Gene
TFAP2B,id,Gene
SCUBE3,id,Gene
RAB23,id,Gene
SNIP1,id,Gene
SH3PXD2B,id,Gene
DCHS1,id,Gene
IQCE,id,Gene
IFT57,id,Gene
IRX5,id,Gene
CHUK,id,Gene
PIGT,id,Gene
FREM2,id,Gene
CLTCL1,id,Gene
FGF16,id,Gene
TPR,id,Gene
KCNN3,id,Gene
PTHLH,id,Gene
NKX2-6,id,Gene
KIFBP,id,Gene
PUM1,id,Gene
SLCO2A1,id,Gene
CENPT,id,Gene
CCDC134,id,Gene
SP7,id,Gene
TRAPPC4,id,Gene
GON7,id,Gene
TAF13,id,Gene
AFG2B,id,Gene
UGDH,id,Gene
TMEM260,id,Gene
MANF,id,Gene
GJB3,id,Gene
KDSR,id,Gene
GJB4,id,Gene
EMG1,id,Gene
PQBP1,id,Gene
SMG8,id,Gene
TSPEAR,id,Gene
ATRIP,id,Gene
PSPH,id,Gene
AHSG,id,Gene
ITGB6,id,Gene
EDC3,id,Gene
AGGF1,id,Gene
PSMC3IP,id,Gene
POLR3H,id,Gene
NR5A1,id,Gene
ZSWIM7,id,Gene
BMP15,id,Gene
SPIDR,id,Gene
FSHR,id,Gene
BNC1,id,Gene
MSH4,id,Gene
SNAP29,id,Gene
CDK5RAP2,id,Gene
CCDC32,id,Gene
PLCB1,id,Gene
KCNQ2,id,Gene
ACE,id,Gene
AGT,id,Gene
REN,id,Gene
NAPB,id,Gene
ZNF335,id,Gene
MSMO1,id,Gene
CFC1,id,Gene
SNAI2,id,Gene
DDX11,id,Gene
HAAO,id,Gene
DTYMK,id,Gene
HMGB3,id,Gene
ZNF526,id,Gene
PCDHGC4,id,Gene
LARP7,id,Gene
OGT,id,Gene
PAPPA2,id,Gene
TUFM,id,Gene
RNPC3,id,Gene
NSUN3,id,Gene
MRPS25,id,Gene
TPRKB,id,Gene
CTSD,id,Gene
ACO2,id,Gene
KIF2A,id,Gene
PHC1,id,Gene
PLEKHG2,id,Gene
ELAC2,id,Gene
TUSC3,id,Gene
CLPP,id,Gene
MCM7,id,Gene
NCAPD3,id,Gene
MCPH1,id,Gene
ANKLE2,id,Gene
CDK6,id,Gene
LTC4S,id,Gene
PISD,id,Gene
NAT8L,id,Gene
SV2A,id,Gene
FOXL2,id,Gene
BDNF,id,Gene
TSPAN12,id,Gene
ZNF408,id,Gene
FZD4,id,Gene
YIPF5,id,Gene
LDHD,id,Gene
QARS1,id,Gene
POLH,id,Gene
GALK1,id,Gene
NCAPH,id,Gene
WDFY3,id,Gene
MPC1,id,Gene
ALDH1A3,id,Gene
PTF1A,id,Gene
PTPN23,id,Gene
FOXC1,id,Gene
TRIM44,id,Gene
EMX2,id,Gene
GDF1,id,Gene
ALX1,id,Gene
MYOD1,id,Gene
KCNQ1OT1,id,Gene
JAM3,id,Gene
SMPD4,id,Gene
VARS2,id,Gene
CDK5,id,Gene
EXOC2,id,Gene
CAMSAP1,id,Gene
MED11,id,Gene
ARSI,id,Gene
NRROS,id,Gene
MRM2,id,Gene
KANK1,id,Gene
RBL2,id,Gene
ATAD1,id,Gene
PTCD3,id,Gene
CRLS1,id,Gene
TPI1,id,Gene
CTDP1,id,Gene
TRPM7,id,Gene
ACER3,id,Gene
FASTKD2,id,Gene
KCNT2,id,Gene
CYP2U1,id,Gene
YWHAE,id,Gene
GFER,id,Gene
GABRB1,id,Gene
HIC1,id,Gene
ZFR,id,Gene
SLC25A10,id,Gene
TUBGCP2,id,Gene
CIZ1,id,Gene
CYB5A,id,Gene
CYB5R3,id,Gene
CNPY3,id,Gene
NUAK2,id,Gene
TRIM36,id,Gene
MED17,id,Gene
TMX2,id,Gene
C2orf69,id,Gene
HSPD1,id,Gene
TOPORS,id,Gene
FAM149B1,id,Gene
ARHGEF9,id,Gene
PRRX1,id,Gene
GPKOW,id,Gene
TUBGCP6,id,Gene
TUBGCP4,id,Gene
LRP2,id,Gene
PCDH12,id,Gene
NSF,id,Gene
MDH1,id,Gene
PCLO,id,Gene
VAX1,id,Gene
CPA6,id,Gene
HMX1,id,Gene
ATOH7,id,Gene
SI,id,Gene
F10,id,Gene
GP1BA,id,Gene
ITGA2B,id,Gene
ITGA2,id,Gene
CD109,id,Gene
ITGB3,id,Gene
ADORA2A,id,Gene
NDUFB7,id,Gene
ACR,id,Gene
ACTL7A,id,Gene
TRIOBP,id,Gene
RDX,id,Gene
MYO15A,id,Gene
FGF3,id,Gene
EPS8,id,Gene
VWF,id,Gene
ABCB1,id,Gene
HPS1,id,Gene
IRGM,id,Gene
KIF3B,id,Gene
GRHL2,id,Gene
CARD8,id,Gene
WNT9B,id,Gene
GREB1L,id,Gene
AP1S1,id,Gene
EDN3,id,Gene
MITF,id,Gene
EDNRB,id,Gene
DGAT1,id,Gene
MYO1H,id,Gene
ASCL1,id,Gene
TYR,id,Gene
KITLG,id,Gene
CLMP,id,Gene
CFAP45,id,Gene
MMP21,id,Gene
SPINT2,id,Gene
LMOD1,id,Gene
MYRF,id,Gene
GREM1,id,Gene
TEK,id,Gene
EWSR1,id,Gene
GLMN,id,Gene
SMAD7,id,Gene
HABP2,id,Gene
SGO1,id,Gene
MSH3,id,Gene
CDC73,id,Gene
ASCC1,id,Gene
CTHRC1,id,Gene
MSR1,id,Gene
GDNF,id,Gene
SEMA3D,id,Gene
SEMA3C,id,Gene
ERBB2,id,Gene
NRTN,id,Gene
F12,id,Gene
RAD54B,id,Gene
PTPRJ,id,Gene
PDGFRL,id,Gene
DLC1,id,Gene
AXIN2,id,Gene
MCC,id,Gene
TLR2,id,Gene
SRC,id,Gene
MLH3,id,Gene
PLA2G2A,id,Gene
AURKA,id,Gene
PTPN12,id,Gene
CDK4,id,Gene
MGMT,id,Gene
TERF2IP,id,Gene
MC1R,id,Gene
ITGA6,id,Gene
RNF6,id,Gene
DLEC1,id,Gene
LZTS1,id,Gene
WNT2B,id,Gene
IL1B,id,Gene
KLF6,id,Gene
LCT,id,Gene
MCM6,id,Gene
INAVA,id,Gene
GLRB,id,Gene
GLRA1,id,Gene
SLC6A5,id,Gene
NTHL1,id,Gene
RHBDF2,id,Gene
COL14A1,id,Gene
AAGAB,id,Gene
STRA6,id,Gene
WNT7B,id,Gene
MYH8,id,Gene
PAX7,id,Gene
KLHL7,id,Gene
KLHL40,id,Gene
NOS1,id,Gene
UNC45B,id,Gene
TUBB6,id,Gene
TSPYL1,id,Gene
SFTPA2,id,Gene
SFTPA1,id,Gene
ABCA3,id,Gene
MUC5B,id,Gene
FAM13A,id,Gene
NRXN1,id,Gene
GP9,id,Gene
EPHB2,id,Gene
F9,id,Gene
APOLD1,id,Gene
F11,id,Gene
F7,id,Gene
FGB,id,Gene
FGG,id,Gene
SERPINE1,id,Gene
LMAN1,id,Gene
MCFD2,id,Gene
F8,id,Gene
GFI1B,id,Gene
PRDM12,id,Gene
DDIT3,id,Gene
COL17A1,id,Gene
ANO1,id,Gene
PDCD10,id,Gene
CCM2,id,Gene
KRIT1,id,Gene
MSX2,id,Gene
MYBPC3,id,Gene
CASQ2,id,Gene
RYR2,id,Gene
CAPNS1,id,Gene
SLC4A3,id,Gene
MYL4,id,Gene
PKP2,id,Gene
SLMAP,id,Gene
RANGRF,id,Gene
CACNB2,id,Gene
GPD1L,id,Gene
CTNNA3,id,Gene
DTNA,id,Gene
KCNK3,id,Gene
VEZF1,id,Gene
LMOD2,id,Gene
GNAI2,id,Gene
TNNI3K,id,Gene
TNNC1,id,Gene
MYOZ2,id,Gene
TRPM4,id,Gene
LRP1,id,Gene
NECTIN4,id,Gene
SMARCAD1,id,Gene
CTNND1,id,Gene
ROBO4,id,Gene
THBS2,id,Gene
ADAMTS19,id,Gene
POFUT1,id,Gene
SASH1,id,Gene
GPNMB,id,Gene
TMC6,id,Gene
TMC8,id,Gene
CIB1,id,Gene
ADAM10,id,Gene
TGM5,id,Gene
CSTA,id,Gene
SLC5A1,id,Gene
SLC16A12,id,Gene
SLC2A9,id,Gene
INSL3,id,Gene
TXNL4A,id,Gene
ETHE1,id,Gene
GTPBP3,id,Gene
TUBA4A,id,Gene
RDH11,id,Gene
SOX18,id,Gene
TALDO1,id,Gene
ANAPC7,id,Gene
ACACA,id,Gene
CLCN6,id,Gene
CNTN1,id,Gene
RIPOR2,id,Gene
RHOA,id,Gene
SIX2,id,Gene
MLYCD,id,Gene
FITM2,id,Gene
GDI1,id,Gene
COA3,id,Gene
METTL23,id,Gene
PC,id,Gene
CLDN9,id,Gene
FRMD5,id,Gene
EPB41L1,id,Gene
HDAC9,id,Gene
PROC,id,Gene
GPRASP2,id,Gene
LAMC3,id,Gene
SLC25A26,id,Gene
SLC45A1,id,Gene
H1-4,id,Gene
ACAT2,id,Gene
COX4I2,id,Gene
COL4A2,id,Gene
MCTS1,id,Gene
ROR1,id,Gene
PLS1,id,Gene
ATP2A1,id,Gene
ANTXR1,id,Gene
CCDC78,id,Gene
TNNC2,id,Gene
AGK,id,Gene
FXR1,id,Gene
MLC1,id,Gene
PTPRQ,id,Gene
HOXA1,id,Gene
ATP5F1B,id,Gene
C18orf32,id,Gene
TMEM63A,id,Gene
CSNK2B,id,Gene
SAMD12,id,Gene
FOLR1,id,Gene
CTSA,id,Gene
YAP1,id,Gene
ARL6IP1,id,Gene
ADCY3,id,Gene
SYP,id,Gene
YEATS2,id,Gene
MAST3,id,Gene
CRYM,id,Gene
PITX3,id,Gene
RNF213,id,Gene
STARD7,id,Gene
STX4,id,Gene
ZC3H14,id,Gene
MAT1A,id,Gene
PKHD1L1,id,Gene
VSX2,id,Gene
ADRA2B,id,Gene
MARCHF6,id,Gene
CNTN2,id,Gene
RCBTB1,id,Gene
NGF,id,Gene
PDSS1,id,Gene
RTN4IP1,id,Gene
WDR48,id,Gene
ANGPT2,id,Gene
KLF13,id,Gene
CACNG2,id,Gene
PRSS12,id,Gene
BPGM,id,Gene
AK1,id,Gene
CAP2,id,Gene
TPM1,id,Gene
ANKRD1,id,Gene
GET3,id,Gene
PLN,id,Gene
BAG5,id,Gene
FHL2,id,Gene
JPH2,id,Gene
TAF1A,id,Gene
TMPO,id,Gene
HAND2,id,Gene
VCL,id,Gene
RPL3L,id,Gene
CSRP3,id,Gene
LAMA4,id,Gene
NEXN,id,Gene
PPCS,id,Gene
RBM20,id,Gene
GATAD1,id,Gene
CPN1,id,Gene
CYSLTR2,id,Gene
COQ6,id,Gene
KRT16,id,Gene
KRT9,id,Gene
CACNA1F,id,Gene
PRPF31,id,Gene
ROM1,id,Gene
RLBP1,id,Gene
ABCA4,id,Gene
ZNF513,id,Gene
CDHR1,id,Gene
RP1,id,Gene
IDH3A,id,Gene
NEK2,id,Gene
EYS,id,Gene
IFT88,id,Gene
SNRNP200,id,Gene
CA4,id,Gene
AHR,id,Gene
PDE6G,id,Gene
MAK,id,Gene
FSCN2,id,Gene
CERKL,id,Gene
IDH3B,id,Gene
KIAA1549,id,Gene
TUB,id,Gene
PRPF6,id,Gene
MERTK,id,Gene
SLC7A14,id,Gene
PRCD,id,Gene
ARHGEF18,id,Gene
RBP3,id,Gene
RHO,id,Gene
RP9,id,Gene
NR2E3,id,Gene
FAM161A,id,Gene
PDE6A,id,Gene
PROM1,id,Gene
PRPF4,id,Gene
IMPG2,id,Gene
GUCA1B,id,Gene
CNGA1,id,Gene
CNGB1,id,Gene
AGBL5,id,Gene
PCARE,id,Gene
BEST1,id,Gene
DHX38,id,Gene
RGR,id,Gene
PRPF3,id,Gene
IMPG1,id,Gene
RP1L1,id,Gene
PDE6B,id,Gene
RP2,id,Gene
KIZ,id,Gene
NRL,id,Gene
PRPF8,id,Gene
SAG,id,Gene
PDXK,id,Gene
MFRP,id,Gene
ATF6,id,Gene
CNGA3,id,Gene
OPN1LW,id,Gene
ADAM9,id,Gene
RIMS1,id,Gene
DRAM2,id,Gene
OPN1MW,id,Gene
CACNA2D4,id,Gene
GUCA1A,id,Gene
POC1B,id,Gene
PITPNM3,id,Gene
TTLL5,id,Gene
TLCD3B,id,Gene
RAB28,id,Gene
MIEF1,id,Gene
HLA-A,id,Gene
CNNM4,id,Gene
ITM2B,id,Gene
MCAT,id,Gene
BLOC1S3,id,Gene
GNAT1,id,Gene
TMEM126A,id,Gene
CLCC1,id,Gene
FZD5,id,Gene
SALL2,id,Gene
MT-ND4L,id,Gene
MT-RNR1,id,Gene
MT-TP,id,Gene
ELP4,id,Gene
VCAN,id,Gene
SSBP1,id,Gene
PRICKLE3,id,Gene
SH3BP2,id,Gene
IL11RA,id,Gene
TMEM98,id,Gene
SAMD7,id,Gene
CYP1B1,id,Gene
MYOC,id,Gene
ASB10,id,Gene
C1QTNF5,id,Gene
MMP19,id,Gene
PTPRF,id,Gene
HPS4,id,Gene
GH1,id,Gene
SRD5A2,id,Gene
MAFA,id,Gene
GCGR,id,Gene
HSD11B1,id,Gene
KRT10,id,Gene
OPCML,id,Gene
NQO2,id,Gene
PHB1,id,Gene
HMMR,id,Gene
BARD1,id,Gene
SLC67A1,id,Gene
RB1CC1,id,Gene
XRCC3,id,Gene
RAD54L,id,Gene
RAD51D,id,Gene
PRLR,id,Gene
VIM,id,Gene
CRYBB2,id,Gene
HSF4,id,Gene
CRYGS,id,Gene
BFSP1,id,Gene
MIP,id,Gene
CRYBA4,id,Gene
CRYBB3,id,Gene
CHMP4B,id,Gene
CRYBA1,id,Gene
CRYGC,id,Gene
CRYBB1,id,Gene
FYCO1,id,Gene
BLOC1S5,id,Gene
HPS5,id,Gene
DCT,id,Gene
LRMDA,id,Gene
CPAMD8,id,Gene
CHRDL1,id,Gene
ABCA5,id,Gene
PANK4,id,Gene
MYF5,id,Gene
TACSTD2,id,Gene
PRDM5,id,Gene
ZNF469,id,Gene
ATP5MC3,id,Gene
FBXO38,id,Gene
TMEM151A,id,Gene
SCP2,id,Gene
NPTX1,id,Gene
MT-TI,id,Gene
KCNC1,id,Gene
NOL3,id,Gene
MSTN,id,Gene
TRPC3,id,Gene
TENM4,id,Gene
GNAL,id,Gene
ANO3,id,Gene
TNRC6A,id,Gene
RAPGEF2,id,Gene
FSHB,id,Gene
MIB1,id,Gene
MYOCD,id,Gene
PPA2,id,Gene
SRGAP1,id,Gene
KREMEN1,id,Gene
RPL21,id,Gene
DSC3,id,Gene
KRT17,id,Gene
EPS8L3,id,Gene
CST6,id,Gene
C3orf52,id,Gene
LIPH,id,Gene
KRT25,id,Gene
HLA-DRA,id,Gene
APCDD1,id,Gene
SNRPE,id,Gene
KANK2,id,Gene
LTV1,id,Gene
HRURF,id,Gene
KLHL24,id,Gene
KDF1,id,Gene
MYO6,id,Gene
CBX2,id,Gene
CERS3,id,Gene
PNPLA1,id,Gene
PKD1L1,id,Gene
PLD1,id,Gene
SLC6A6,id,Gene
TUFT1,id,Gene
ACKR3,id,Gene
FOXI3,id,Gene
CRYBA2,id,Gene
MINAR2,id,Gene
SUMO1,id,Gene
MSRB3,id,Gene
OTOGL,id,Gene
FLG2,id,Gene
LRTOMT,id,Gene
COCH,id,Gene
TAB2,id,Gene
MARVELD2,id,Gene
ESRRB,id,Gene
CFAP53,id,Gene
CD164,id,Gene
KRT71,id,Gene
COA6,id,Gene
COA5,id,Gene
PLCD1,id,Gene
ATP11C,id,Gene
ATP2B2,id,Gene
GRXCR1,id,Gene
ZNF141,id,Gene
DYNLT2B,id,Gene
OTOF,id,Gene
TMPRSS3,id,Gene
SERPINB7,id,Gene
ANKS6,id,Gene
AMHR2,id,Gene
AMH,id,Gene
DNMBP,id,Gene
PPIP5K2,id,Gene
CRYGB,id,Gene
GPR156,id,Gene
TMEM132E,id,Gene
ST14,id,Gene
KIAA0825,id,Gene
NRIP1,id,Gene
MARK3,id,Gene
ALPK3,id,Gene
SLITRK6,id,Gene
HBG2,id,Gene
PI4KB,id,Gene
ACVR2B,id,Gene
ATOH1,id,Gene
STRC,id,Gene
CATSPER2,id,Gene
TMC1,id,Gene
TMIE,id,Gene
LHFPL5,id,Gene
ARL2,id,Gene
PXDN,id,Gene
CABP2,id,Gene
CDC14A,id,Gene
NUP155,id,Gene
TUBB1,id,Gene
NR2F2,id,Gene
SYNE4,id,Gene
CIROP,id,Gene
C9,id,Gene
TMTC4,id,Gene
THOC1,id,Gene
ACVR1B,id,Gene
REC114,id,Gene
ARHGEF10,id,Gene
SCD5,id,Gene
LCAT,id,Gene
FHOD3,id,Gene
DNAH8,id,Gene
PRKCH,id,Gene
ALOX5AP,id,Gene
MCM2,id,Gene
PLAU,id,Gene
AGBL1,id,Gene
ABCC1,id,Gene
HRG,id,Gene
M1AP,id,Gene
PDE1C,id,Gene
ZEB1,id,Gene
SLC17A8,id,Gene
RNASEL,id,Gene
CFAP58,id,Gene
BLVRA,id,Gene
DSC2,id,Gene
HMCN1,id,Gene
TGFBI,id,Gene
KLKB1,id,Gene
CLEC3B,id,Gene
TCF7L2,id,Gene
LIPC,id,Gene
PPP1R3A,id,Gene
SLC30A8,id,Gene
GPD2,id,Gene
PTPN1,id,Gene
IRS2,id,Gene
HMGA1,id,Gene
IRS1,id,Gene
MAPK8IP1,id,Gene
MTNR1B,id,Gene
RETN,id,Gene
IGF2BP2,id,Gene
OXGR1,id,Gene
FRMD7,id,Gene
TRPA1,id,Gene
TGM3,id,Gene
PRKACG,id,Gene
PERP,id,Gene
S1PR2,id,Gene
RPSA,id,Gene
SLC38A8,id,Gene
CARD14,id,Gene
AMTN,id,Gene
TRPV3,id,Gene
DSPP,id,Gene
MCM5,id,Gene
HCN2,id,Gene
SERPINB8,id,Gene
AMBN,id,Gene
KLK4,id,Gene
CLPX,id,Gene
GPR143,id,Gene
SLURP1,id,Gene
CYB561,id,Gene
FYB1,id,Gene
UVSSA,id,Gene
EPO,id,Gene
GP6,id,Gene
KDR,id,Gene
IFNAR1,id,Gene
TBXA2R,id,Gene
MOCOS,id,Gene
MICAL1,id,Gene
HKDC1,id,Gene
TBX18,id,Gene
FDPS,id,Gene
LRIF1,id,Gene
CTNNA1,id,Gene
KNG1,id,Gene
VWA8,id,Gene
KIRREL1,id,Gene
MCM9,id,Gene
SLC6A2,id,Gene
MPZL2,id,Gene
ALPK1,id,Gene
CCDC50,id,Gene
MYL3,id,Gene
TNFRSF4,id,Gene
GAL,id,Gene
CEACAM16,id,Gene
SRA1,id,Gene
AXL,id,Gene
HPS3,id,Gene
PAX9,id,Gene
CHST6,id,Gene
SLC39A5,id,Gene
PDE6H,id,Gene
TUBA3D,id,Gene
CHM,id,Gene
SLC10A2,id,Gene
SFTPB,id,Gene
PROS1,id,Gene
DCN,id,Gene
ATP13A3,id,Gene
PNLIP,id,Gene
DIABLO,id,Gene
NBEAL2,id,Gene
MAPKBP1,id,Gene
KCNQ4,id,Gene
SLC44A4,id,Gene
SMAD9,id,Gene
TEAD1,id,Gene
BET1,id,Gene
ILDR1,id,Gene
KRT12,id,Gene
CLDN14,id,Gene
PLS3,id,Gene
PIP5K1C,id,Gene
CALCRL,id,Gene
PITX2,id,Gene
SERPINC1,id,Gene
TECRL,id,Gene
DNHD1,id,Gene
ANXA5,id,Gene
SYCP2,id,Gene
DNAH17,id,Gene
CCIN,id,Gene
LRRC23,id,Gene
SYCP2L,id,Gene
ELMOD3,id,Gene
STK33,id,Gene
CHEK1,id,Gene
CCDC146,id,Gene
TTC21A,id,Gene
PLCZ1,id,Gene
ARMC12,id,Gene
MOV10L1,id,Gene
SSX1,id,Gene
MEI1,id,Gene
ASTL,id,Gene
TIE1,id,Gene
PNLDC1,id,Gene
TERB2,id,Gene
TERB1,id,Gene
CFAP44,id,Gene
MAPKAPK3,id,Gene
GCNA,id,Gene
CFAP61,id,Gene
MYZAP,id,Gene
NLRP7,id,Gene
DIAPH2,id,Gene
QRICH2,id,Gene
ZPBP,id,Gene
LPL,id,Gene
RIGI,id,Gene
TDRD9,id,Gene
KPNA7,id,Gene
RPL10L,id,Gene
FBXO43,id,Gene
SLC17A9,id,Gene
MEIOB,id,Gene
AURKC,id,Gene
GDF9,id,Gene
ADGRG2,id,Gene
NLRP5,id,Gene
FOXL1,id,Gene
NLRP2,id,Gene
TIMP3,id,Gene
CFAP251,id,Gene
POF1B,id,Gene
FSIP2,id,Gene
AKAP3,id,Gene
DNALI1,id,Gene
DIAPH3,id,Gene
CATIP,id,Gene
DPY19L2,id,Gene
SPACA1,id,Gene
SPAG17,id,Gene
CATSPER1,id,Gene
SLC26A1,id,Gene
SEPTIN12,id,Gene
MOS,id,Gene
CDC20,id,Gene
ZFP36L2,id,Gene
EPHA10,id,Gene
IQCN,id,Gene
SPINK2,id,Gene
XKRY,id,Gene
