~id,disease_name:String,preferred_id:String,~label
ORPHA:466650,Exercise-induced malignant hyperthermia,id,Disease
ORPHA:268947,Unilateral focal polymicrogyria,id,Disease
ORPHA:91495,Persistent hyperplastic primary vitreous,id,Disease
ORPHA:1008,Alopecia-epilepsy-pyorrhea-intellectual disability syndrome,id,Disease
ORPHA:2339,Keratosis follicularis-dwarfism-cerebral atrophy syndrome,id,Disease
ORPHA:1006,Alopecia antibody deficiency,id,Disease
ORPHA:2337,"Diffuse palmoplantar keratoderma, Bothnian type",id,Disease
ORPHA:314473,Ovarian fibroma,id,Disease
ORPHA:363400,Severe neurodegenerative syndrome with lipodystrophy,id,Disease
ORPHA:90160,Pressure-induced localized lipoatrophy,id,Disease
ORPHA:325124,Testicular agenesis,id,Disease
ORPHA:2325,Epidermolysis bullosa simplex with anodontia/hypodontia,id,Disease
ORPHA:90158,Idiopathic localized lipodystrophy,id,Disease
ORPHA:90159,Panniculitis-induced localized lipodystrophy,id,Disease
ORPHA:2324,Osteopenia-intellectual disability-sparse hair syndrome,id,Disease
ORPHA:2323,Sanjad-Sakati syndrome,id,Disease
ORPHA:2322,Kabuki syndrome,id,Disease
ORPHA:2321,Jung syndrome,id,Disease
ORPHA:70567,Cholangiocarcinoma,id,Disease
ORPHA:70568,Post-transplant lymphoproliferative disease,id,Disease
ORPHA:59303,Neonatal ichthyosis-sclerosing cholangitis syndrome,id,Disease
ORPHA:90153,Mandibuloacral dysplasia with type A lipodystrophy,id,Disease
ORPHA:276575,Autosomal dominant hyperinsulinism due to SUR1 deficiency,id,Disease
ORPHA:90154,Mandibuloacral dysplasia with type B lipodystrophy,id,Disease
ORPHA:169079,Cernunnos-XLF deficiency,id,Disease
ORPHA:2328,Kapur-Toriello syndrome,id,Disease
ORPHA:90156,Centrifugal lipodystrophy,id,Disease
ORPHA:90157,Drug-induced localized lipodystrophy,id,Disease
ORPHA:314478,Ovarian fibrothecoma,id,Disease
ORPHA:2326,Kallmann syndrome-heart disease syndrome,id,Disease
ORPHA:276580,Autosomal dominant hyperinsulinism due to Kir6.2 deficiency,id,Disease
ORPHA:363432,Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency,id,Disease
ORPHA:449291,Symptomatic form of fragile X syndrome in female carriers,id,Disease
ORPHA:251915,Papillary tumor of the pineal region,id,Disease
ORPHA:48652,Phelan-McDermid syndrome,id,Disease
ORPHA:2314,Autosomal dominant hyper-IgE syndrome due to STAT3 deficiency,id,Disease
ORPHA:2311,Autosomal recessive spondylocostal dysostosis,id,Disease
ORPHA:2310,Absence deformity of leg-cataract syndrome,id,Disease
ORPHA:163746,Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease,id,Disease
ORPHA:2319,Juberg-Hayward syndrome,id,Disease
ORPHA:2318,Joubert syndrome with oculorenal defect,id,Disease
ORPHA:2316,Johnson neuroectodermal syndrome,id,Disease
ORPHA:2315,Johanson-Blizzard syndrome,id,Disease
ORPHA:211017,Spinocerebellar ataxia type 30,id,Disease
ORPHA:50942,Striate palmoplantar keratoderma,id,Disease
ORPHA:50943,Keratolytic winter erythema,id,Disease
ORPHA:251909,Pineoblastoma,id,Disease
ORPHA:50944,Schöpf-Schulz-Passarge syndrome,id,Disease
ORPHA:50945,Blomstrand lethal chondrodysplasia,id,Disease
ORPHA:363429,Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome,id,Disease
ORPHA:251912,Pineocytoma,id,Disease
ORPHA:2302,Asbestos intoxication,id,Disease
ORPHA:2301,Congenital short bowel syndrome,id,Disease
ORPHA:2300,Multiple intestinal atresia,id,Disease
ORPHA:2309,Pachyonychia congenita,id,Disease
ORPHA:2308,Jacobsen syndrome,id,Disease
ORPHA:2307,IVIC syndrome,id,Disease
ORPHA:2306,Isotretinoin-like syndrome,id,Disease
ORPHA:2305,Isotretinoin syndrome,id,Disease
ORPHA:293939,Distal Xq28 microduplication syndrome,id,Disease
ORPHA:70592,Transient predisposition to invasive pyogenic bacterial infection,id,Disease
ORPHA:70593,Immunodeficiency due to selective anti-polysaccharide antibody deficiency,id,Disease
ORPHA:352723,Attenuated Chédiak-Higashi syndrome,id,Disease
ORPHA:70594,Dopa-responsive dystonia due to sepiapterin reductase deficiency,id,Disease
ORPHA:70595,Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome,id,Disease
ORPHA:280633,Multiple congenital anomalies-hypotonia-seizures syndrome,id,Disease
ORPHA:98919,Miller Fisher syndrome,id,Disease
ORPHA:98914,Presynaptic congenital myasthenic syndromes,id,Disease
ORPHA:98915,Synaptic congenital myasthenic syndromes,id,Disease
ORPHA:98916,Acute inflammatory demyelinating polyradiculoneuropathy,id,Disease
ORPHA:98911,Distal myotilinopathy,id,Disease
ORPHA:98912,"Late-onset distal myopathy, Markesbery-Griggs type",id,Disease
ORPHA:98913,Postsynaptic congenital myasthenic syndromes,id,Disease
ORPHA:466688,Severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome,id,Disease
ORPHA:86923,"Hereditary palmoplantar keratoderma, Gamborg-Nielsen type",id,Disease
ORPHA:98907,Neutral lipid storage disease with ichthyosis,id,Disease
ORPHA:98908,Neutral lipid storage disease with myopathy,id,Disease
ORPHA:98909,Desminopathy,id,Disease
ORPHA:70578,Adult acute respiratory distress syndrome,id,Disease
ORPHA:98905,Congenital multicore myopathy with external ophthalmoplegia,id,Disease
ORPHA:293964,Hypoinsulinemic hypoglycemia and body hemihypertrophy,id,Disease
ORPHA:411527,Central retinal vein occlusion,id,Disease
ORPHA:59315,Rhombencephalosynapsis,id,Disease
ORPHA:98902,Amish nemaline myopathy,id,Disease
ORPHA:90186,Meige disease,id,Disease
ORPHA:466677,Scorpion envenomation,id,Disease
ORPHA:86918,Diffuse palmoplantar keratoderma-acrocyanosis syndrome,id,Disease
ORPHA:86919,Keratosis palmaris et plantaris-clinodactyly syndrome,id,Disease
ORPHA:70591,Chronic thromboembolic pulmonary hypertension,id,Disease
ORPHA:397612,Macrocephaly-developmental delay syndrome,id,Disease
ORPHA:169095,Severe combined immunodeficiency due to FOXN1 deficiency,id,Disease
ORPHA:169090,Combined immunodeficiency due to CRAC channel dysfunction,id,Disease
ORPHA:293948,1p21.3 microdeletion syndrome,id,Disease
ORPHA:48686,Primary effusion lymphoma,id,Disease
ORPHA:1896,EEC syndrome,id,Disease
ORPHA:1895,Edinburgh malformation syndrome,id,Disease
ORPHA:1892,Ectrodactyly-polydactyly syndrome,id,Disease
ORPHA:70589,Bronchopulmonary dysplasia,id,Disease
ORPHA:1891,Intellectual disability-spasticity-ectrodactyly syndrome,id,Disease
ORPHA:411511,Angelman syndrome due to a point mutation,id,Disease
ORPHA:182050,MYH9-related disease,id,Disease
ORPHA:411515,Angelman syndrome due to imprinting defect in 15q11-q13,id,Disease
ORPHA:70588,Meconium aspiration syndrome,id,Disease
ORPHA:1899,Arthrochalasia Ehlers-Danlos syndrome,id,Disease
ORPHA:352731,Oculocutaneous albinism type 1,id,Disease
ORPHA:1897,EEM syndrome,id,Disease
ORPHA:506353,Autosomal recessive complex spastic paraplegia due to Kennedy pathway dysfunction,id,Disease
ORPHA:506358,Gabriele-de Vries syndrome,id,Disease
ORPHA:293978,Deficiency in anterior pituitary function-variable immunodeficiency syndrome,id,Disease
ORPHA:436159,Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency,id,Disease
ORPHA:90324,Cockayne syndrome type 3,id,Disease
ORPHA:293987,Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome,id,Disease
ORPHA:90321,Cockayne syndrome type 1,id,Disease
ORPHA:90322,Cockayne syndrome type 2,id,Disease
ORPHA:454836,Avian influenza,id,Disease
ORPHA:453504,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to a point mutation,id,Disease
ORPHA:56425,Cold agglutinin disease,id,Disease
ORPHA:397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy,id,Disease
ORPHA:309162,"Sandhoff disease, juvenile form",id,Disease
ORPHA:293967,Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome,id,Disease
ORPHA:309169,"Sandhoff disease, adult form",id,Disease
ORPHA:210548,Macrocephaly-intellectual disability-autism syndrome,id,Disease
ORPHA:69744,Circumscribed palmoplantar hypokeratosis,id,Disease
ORPHA:454831,Acute radiation syndrome,id,Disease
ORPHA:1995,Cleft lip-retinopathy syndrome,id,Disease
ORPHA:69736,Bilateral acute depigmentation of the iris,id,Disease
ORPHA:1993,Pai syndrome,id,Disease
ORPHA:436144,Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome,id,Disease
ORPHA:69735,Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome,id,Disease
ORPHA:436141,HIDEA syndrome,id,Disease
ORPHA:31112,Dermatofibrosarcoma protuberans,id,Disease
ORPHA:397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,id,Disease
ORPHA:1997,Blepharo-cheilo-odontic syndrome,id,Disease
ORPHA:210571,Dystonia 16,id,Disease
ORPHA:309155,"Sandhoff disease, infantile form",id,Disease
ORPHA:90301,Acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome,id,Disease
ORPHA:43116,Serotonin syndrome,id,Disease
ORPHA:457077,TAFRO syndrome,id,Disease
ORPHA:1980,Bilateral striopallidodentate calcinosis,id,Disease
ORPHA:436174,Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome,id,Disease
ORPHA:90307,Parkes Weber syndrome,id,Disease
ORPHA:90308,Klippel-Trénaunay syndrome,id,Disease
ORPHA:280679,Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome,id,Disease
ORPHA:53372,Hereditary geniospasm,id,Disease
ORPHA:1988,Femoral-facial syndrome,id,Disease
ORPHA:1986,Gollop-Wolfgang complex,id,Disease
ORPHA:52047,Braddock syndrome,id,Disease
ORPHA:251071,8p23.1 microdeletion syndrome,id,Disease
ORPHA:157801,Mesoaxial synostotic syndactyly with phalangeal reduction,id,Disease
ORPHA:1973,Faciocardiorenal syndrome,id,Disease
ORPHA:1972,Lethal faciocardiomelic dysplasia,id,Disease
ORPHA:1970,Facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome,id,Disease
ORPHA:457083,Isolated splenogonadal fusion,id,Disease
ORPHA:442835,Non-specific early-onset epileptic encephalopathy,id,Disease
ORPHA:1979,Lipodystrophy due to peptidic growth factors deficiency,id,Disease
ORPHA:251076,8p23.1 duplication syndrome,id,Disease
ORPHA:52056,Ulnar/fibula ray defect-brachydactyly syndrome,id,Disease
ORPHA:247815,Autosomal recessive ataxia due to PEX10 deficiency,id,Disease
ORPHA:1974,Autosomal recessive faciodigitogenital syndrome,id,Disease
ORPHA:52055,Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome,id,Disease
ORPHA:157835,Paroxysmal hemicrania,id,Disease
ORPHA:439232,AApoAIV amyloidosis,id,Disease
ORPHA:453533,Polyendocrine-polyneuropathy syndrome,id,Disease
ORPHA:1962,Exostoses-anetodermia-brachydactyly type E syndrome,id,Disease
ORPHA:90368,Hypotrichosis simplex of the scalp,id,Disease
ORPHA:247806,APC-related attenuated familial adenomatous polyposis,id,Disease
ORPHA:1969,Facial dysmorphism-anorexia-cachexia-eye and skin anomalies syndrome,id,Disease
ORPHA:1968,Flat face-microstomia-ear anomaly syndrome,id,Disease
ORPHA:251066,8p11.2 deletion syndrome,id,Disease
ORPHA:79100,Atrophoderma vermiculata,id,Disease
ORPHA:79101,Hyperprolinemia type 2,id,Disease
ORPHA:90362,Primary intestinal lymphangiectasia,id,Disease
ORPHA:79102,Thyrotoxic periodic paralysis,id,Disease
ORPHA:90363,Secondary intestinal lymphangiectasia,id,Disease
ORPHA:1964,Extrasystoles-short stature-hyperpigmentation-microcephaly syndrome,id,Disease
ORPHA:251061,7q31 microdeletion syndrome,id,Disease
ORPHA:206484,Gonadoblastoma,id,Disease
ORPHA:1949,Self-limited neonatal epilepsy,id,Disease
ORPHA:1951,Epilepsy-telangiectasia syndrome,id,Disease
ORPHA:189427,Cushing syndrome due to bilateral macronodular adrenocortical disease,id,Disease
ORPHA:48818,Aceruloplasminemia,id,Disease
ORPHA:436182,Microcephalic primordial dwarfism-insulin resistance syndrome,id,Disease
ORPHA:1959,Evans syndrome,id,Disease
ORPHA:100093,Carcinoid syndrome,id,Disease
ORPHA:251056,6q25.2q25.3 microdeletion syndrome,id,Disease
ORPHA:1955,Spinocerebellar ataxia type 34,id,Disease
ORPHA:699,Pearson syndrome,id,Disease
ORPHA:1954,Congenital lethal erythroderma,id,Disease
ORPHA:31150,Tangier disease,id,Disease
ORPHA:90354,Brittle cornea syndrome,id,Disease
ORPHA:1952,Epiphyseal stippling-osteoclastic hyperplasia syndrome,id,Disease
ORPHA:576283,SATB2-associated syndrome due to a pathogenic variant,id,Disease
ORPHA:100086,Gallbladder neuroendocrine tumor,id,Disease
ORPHA:496689,Kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome,id,Disease
ORPHA:157850,Pantothenate kinase-associated neurodegeneration,id,Disease
ORPHA:454840,NTHL1-related attenuated familial adenomatous polyposis,id,Disease
ORPHA:453510,Congenital insensitivity to pain with severe intellectual disability,id,Disease
ORPHA:169805,Moderate hemophilia A,id,Disease
ORPHA:69745,Warty dyskeratoma,id,Disease
ORPHA:90348,Autosomal dominant cutis laxa,id,Disease
ORPHA:439218,KCNQ2-related epileptic encephalopathy,id,Disease
ORPHA:465508,Symptomatic form of HFE-related hemochromatosis,id,Disease
ORPHA:90349,Autosomal recessive cutis laxa type 1,id,Disease
ORPHA:169802,Severe hemophilia A,id,Disease
ORPHA:1948,Epilepsy-microcephaly-skeletal dysplasia syndrome,id,Disease
ORPHA:251046,6p22 microdeletion syndrome,id,Disease
ORPHA:100082,Neuroendocrine tumor of anal canal,id,Disease
ORPHA:100083,Laryngeal neuroendocrine tumor,id,Disease
ORPHA:1947,"Progressive epilepsy-intellectual disability syndrome, Finnish type",id,Disease
ORPHA:1946,Amelocerebrohypohidrotic syndrome,id,Disease
ORPHA:100084,Middle ear neuroendocrine tumor,id,Disease
ORPHA:90340,Blau syndrome,id,Disease
ORPHA:100085,Primary hepatic neuroendocrine carcinoma,id,Disease
ORPHA:1945,Self-limited epilepsy with centrotemporal spikes,id,Disease
ORPHA:90342,Xeroderma pigmentosum variant,id,Disease
ORPHA:100080,Neuroendocrine tumor of the colon,id,Disease
ORPHA:1942,Myoclonic-astatic epilepsy,id,Disease
ORPHA:1941,Juvenile absence epilepsy,id,Disease
ORPHA:100081,Neuroendocrine tumor of the rectum,id,Disease
ORPHA:100079,Neuroendocrine neoplasm of appendix,id,Disease
ORPHA:100075,Neuroendocrine tumor of stomach,id,Disease
ORPHA:1929,Rasmussen subacute encephalitis,id,Disease
ORPHA:1928,Congenital lobar emphysema,id,Disease
ORPHA:1927,Emery-Nelson syndrome,id,Disease
ORPHA:100078,Ileal neuroendocrine tumor,id,Disease
ORPHA:157846,Neuroferritinopathy,id,Disease
ORPHA:231445,Paraparetic variant of Guillain-Barré syndrome,id,Disease
ORPHA:439224,ALECT2 amyloidosis,id,Disease
ORPHA:453521,Autosomal recessive cerebellar ataxia due to CWF19L1 deficiency,id,Disease
ORPHA:251038,3q29 microduplication syndrome,id,Disease
ORPHA:1937,Eng-Strom syndrome,id,Disease
ORPHA:57782,Mazabraud syndrome,id,Disease
ORPHA:100073,Neurogenic thoracic outlet syndrome,id,Disease
ORPHA:1934,Early infantile epileptic encephalopathy,id,Disease
ORPHA:1933,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria",id,Disease
ORPHA:1931,Frontal encephalocele,id,Disease
ORPHA:100070,Progressive non-fluent aphasia,id,Disease
ORPHA:1930,Herpes simplex virus encephalitis,id,Disease
ORPHA:673,Malaria,id,Disease
ORPHA:672,Pallister-Hall syndrome,id,Disease
ORPHA:100069,Semantic dementia,id,Disease
ORPHA:675,Annular pancreas,id,Disease
ORPHA:1919,Phenobarbital embryopathy,id,Disease
ORPHA:1918,Fetal minoxidil syndrome,id,Disease
ORPHA:1917,Fetal methylmercury syndrome,id,Disease
ORPHA:1916,Diethylstilbestrol syndrome,id,Disease
ORPHA:324723,"ABeta amyloidosis, Arctic type",id,Disease
ORPHA:320365,Autosomal dominant spastic paraplegia type 36,id,Disease
ORPHA:300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,id,Disease
ORPHA:42642,PFAPA syndrome,id,Disease
ORPHA:251028,SATB2-associated syndrome due to a chromosomal rearrangement,id,Disease
ORPHA:320360,MT-ATP6-related mitochondrial spastic paraplegia,id,Disease
ORPHA:353298,Roifman syndrome,id,Disease
ORPHA:1926,Diabetic embryopathy,id,Disease
ORPHA:1923,Methimazole embryofetopathy,id,Disease
ORPHA:666,Osteogenesis imperfecta,id,Disease
ORPHA:75566,Loeffler endocarditis,id,Disease
ORPHA:75567,Primary progressive freezing gait,id,Disease
ORPHA:1920,Toluene embryopathy,id,Disease
ORPHA:668,Osteosarcoma,id,Disease
ORPHA:75564,Acquired idiopathic sideroblastic anemia,id,Disease
ORPHA:445038,3-methylglutaconic aciduria-neonatal cataract-neurologic involvement-congenital neutropenia syndrome,id,Disease
ORPHA:667,Autosomal recessive malignant osteopetrosis,id,Disease
ORPHA:75565,Tropical endomyocardial fibrosis,id,Disease
ORPHA:662,Lymphedema with yellow nails,id,Disease
ORPHA:100057,Renin-angiotensin-aldosterone system-blocker-induced angioedema,id,Disease
ORPHA:661,Congenital central hypoventilation syndrome,id,Disease
ORPHA:449400,IgG4-related aortitis,id,Disease
ORPHA:664,Ornithine transcarbamylase deficiency,id,Disease
ORPHA:1909,Indomethacin embryofetopathy,id,Disease
ORPHA:281122,Self-improving collodion baby,id,Disease
ORPHA:663,Mitochondrial DNA-related progressive external ophthalmoplegia,id,Disease
ORPHA:1908,Aminopterin/methotrexate embryofetopathy,id,Disease
ORPHA:281127,Acral self-healing collodion baby,id,Disease
ORPHA:206443,Late-infantile/juvenile Krabbe disease,id,Disease
ORPHA:660,Omphalocele,id,Disease
ORPHA:1906,Fetal valproate spectrum disorder,id,Disease
ORPHA:353281,Rubinstein-Taybi syndrome due to 16p13.3 microdeletion,id,Disease
ORPHA:261295,20p12.3 microdeletion syndrome,id,Disease
ORPHA:324713,"ABeta amyloidosis, Italian type",id,Disease
ORPHA:66631,CEDNIK syndrome,id,Disease
ORPHA:66630,Congenital pseudoarthrosis of the clavicle,id,Disease
ORPHA:320355,Autosomal dominant spastic paraplegia type 41,id,Disease
ORPHA:261290,Trisomy 17p syndrome,id,Disease
ORPHA:251019,2q32q33 microdeletion syndrome,id,Disease
ORPHA:66624,PANDAS,id,Disease
ORPHA:66625,Cerebrooculonasal syndrome,id,Disease
ORPHA:353284,Rubinstein-Taybi syndrome due to EP300 haploinsufficiency,id,Disease
ORPHA:66628,Obesity due to congenital leptin deficiency,id,Disease
ORPHA:168549,Axial spondylometaphyseal dysplasia,id,Disease
ORPHA:251014,2q31.1 microdeletion syndrome,id,Disease
ORPHA:66627,Tenosynovial giant cell tumor,id,Disease
ORPHA:1915,Fetal alcohol syndrome,id,Disease
ORPHA:659,Mutilating palmoplantar keratoderma with periorificial keratotic plaques,id,Disease
ORPHA:206448,Adult Krabbe disease,id,Disease
ORPHA:1914,Vitamin K antagonist embryofetopathy,id,Disease
ORPHA:66629,Goldberg-Shprintzen megacolon syndrome,id,Disease
ORPHA:100050,Hereditary angioedema type 1,id,Disease
ORPHA:1913,Fetal trimethadione syndrome,id,Disease
ORPHA:1912,Fetal hydantoin syndrome,id,Disease
ORPHA:1911,Cocaine embryofetopathy,id,Disease
ORPHA:655,Nephronophthisis,id,Disease
ORPHA:654,Nephroblastoma,id,Disease
ORPHA:1910,Fetal iodine syndrome,id,Disease
ORPHA:656,Hereditary steroid-resistant nephrotic syndrome,id,Disease
ORPHA:496641,Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome,id,Disease
ORPHA:324703,ABetaL34V amyloidosis,id,Disease
ORPHA:324708,"ABeta amyloidosis, Iowa type",id,Disease
ORPHA:251009,Maternal uniparental disomy of chromosome 1 syndrome,id,Disease
ORPHA:42665,Tietz syndrome,id,Disease
ORPHA:398189,Focal facial dermal dysplasia type IV,id,Disease
ORPHA:251004,Paternal uniparental disomy of chromosome 1 syndrome,id,Disease
ORPHA:1901,Dermatosparaxis Ehlers-Danlos syndrome,id,Disease
ORPHA:1900,Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency,id,Disease
ORPHA:95159,Hepatoerythropoietic porphyria,id,Disease
ORPHA:28378,Tyrosinemia type 2,id,Disease
ORPHA:684,Paramyotonia congenita of Von Eulenburg,id,Disease
ORPHA:75563,X-linked sideroblastic anemia,id,Disease
ORPHA:683,Progressive supranuclear palsy,id,Disease
ORPHA:424107,Congenital myopathy with myasthenic-like onset,id,Disease
ORPHA:682,Hyperkalemic periodic paralysis,id,Disease
ORPHA:261279,17q23.1q23.2 microdeletion syndrome,id,Disease
ORPHA:681,Hypokalemic periodic paralysis,id,Disease
ORPHA:231401,Alpha-thalassemia-myelodysplastic syndrome,id,Disease
ORPHA:261272,17q12 microduplication syndrome,id,Disease
ORPHA:398173,Focal facial dermal dysplasia type II,id,Disease
ORPHA:677,Pancreatoblastoma,id,Disease
ORPHA:676,Hereditary chronic pancreatitis,id,Disease
ORPHA:679,Malignant atrophic papulosis,id,Disease
ORPHA:678,Papillon-Lefèvre syndrome,id,Disease
ORPHA:100024,Mu-heavy chain disease,id,Disease
ORPHA:100025,Alpha-heavy chain disease,id,Disease
ORPHA:631,Non-acquired isolated growth hormone deficiency,id,Disease
ORPHA:100026,Gamma-heavy chain disease,id,Disease
ORPHA:449432,IgG4-related submandibular gland disease,id,Disease
ORPHA:261265,17q12 microdeletion syndrome,id,Disease
ORPHA:66661,Mast cell sarcoma,id,Disease
ORPHA:457050,Autosomal dominant mitochondrial myopathy with exercise intolerance,id,Disease
ORPHA:216694,Congenitally corrected transposition of the great arteries,id,Disease
ORPHA:353253,Burning mouth syndrome,id,Disease
ORPHA:626,Large/giant congenital melanocytic nevus,id,Disease
ORPHA:168577,Hereditary cryohydrocytosis with reduced stomatin,id,Disease
ORPHA:628,Diastrophic dysplasia,id,Disease
ORPHA:39041,Omenn syndrome,id,Disease
ORPHA:627,Nance-Horan syndrome,id,Disease
ORPHA:622,Homocystinuria without methylmalonic aciduria,id,Disease
ORPHA:168572,Native American myopathy,id,Disease
ORPHA:39044,Uveal melanoma,id,Disease
ORPHA:53351,X-linked dystonia-parkinsonism,id,Disease
ORPHA:621,Hereditary methemoglobinemia,id,Disease
ORPHA:624,Familial multiple nevi flammei,id,Disease
ORPHA:52022,Potocki-Shaffer syndrome,id,Disease
ORPHA:320396,Autosomal recessive spastic paraplegia type 45,id,Disease
ORPHA:261250,16q24.3 microdeletion syndrome,id,Disease
ORPHA:398156,Oculoauriculofrontonasal syndrome,id,Disease
ORPHA:618,Familial melanoma,id,Disease
ORPHA:320391,Autosomal recessive spastic paraplegia type 46,id,Disease
ORPHA:615,Familial atrial myxoma,id,Disease
ORPHA:614,Thomsen and Becker disease,id,Disease
ORPHA:617,Congenital primary megaureter,id,Disease
ORPHA:616,Medulloblastoma,id,Disease
ORPHA:611,Inclusion body myositis,id,Disease
ORPHA:610,Bethlem muscular dystrophy,id,Disease
ORPHA:650,LCAT deficiency,id,Disease
ORPHA:653,Multiple endocrine neoplasia type 2,id,Disease
ORPHA:652,Multiple endocrine neoplasia type 1,id,Disease
ORPHA:101330,Porphyria cutanea tarda,id,Disease
ORPHA:320385,Hereditary sensory and autonomic neuropathy due to TECPR2 mutation,id,Disease
ORPHA:261243,16p13.11 microduplication syndrome,id,Disease
ORPHA:100006,"ABeta amyloidosis, Dutch type",id,Disease
ORPHA:100008,ACys amyloidosis,id,Disease
ORPHA:66633,Sensorineural hearing loss-early graying-essential tremor syndrome,id,Disease
ORPHA:353277,Rubinstein-Taybi syndrome due to CREBBP mutations,id,Disease
ORPHA:293168,Infantile-onset ascending hereditary spastic paralysis,id,Disease
ORPHA:66634,Dilated cardiomyopathy with ataxia,id,Disease
ORPHA:66637,Diaphanospondylodysostosis,id,Disease
ORPHA:168558,"46,XY difference of sex development-adrenal insufficiency due to CYP11A1 deficiency",id,Disease
ORPHA:398147,Persistent idiopathic facial pain,id,Disease
ORPHA:320380,Autosomal recessive spastic paraplegia type 54,id,Disease
ORPHA:648,Noonan syndrome,id,Disease
ORPHA:647,Nijmegen breakage syndrome,id,Disease
ORPHA:168555,"Spondylometaphyseal dysplasia, A4 type",id,Disease
ORPHA:206436,Infantile Krabbe disease,id,Disease
ORPHA:649,Norrie disease,id,Disease
ORPHA:644,NARP syndrome,id,Disease
ORPHA:643,Giant axonal neuropathy,id,Disease
ORPHA:646,Niemann-Pick disease type C,id,Disease
ORPHA:640,Hereditary neuropathy with liability to pressure palsies,id,Disease
ORPHA:77301,Monosomy 9q22.3 syndrome,id,Disease
ORPHA:77300,Auricular abnormalities-cleft lip with or without cleft palate-ocular abnormalities syndrome,id,Disease
ORPHA:642,Hereditary sensory and autonomic neuropathy type 4,id,Disease
ORPHA:324737,SRD5A3-CDG,id,Disease
ORPHA:641,Multifocal motor neuropathy,id,Disease
ORPHA:261236,16p13.11 microdeletion syndrome,id,Disease
ORPHA:445062,Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome,id,Disease
ORPHA:320375,Autosomal recessive spastic paraplegia type 55,id,Disease
ORPHA:1094,Anonychia-microcephaly syndrome,id,Disease
ORPHA:309108,Pancreatic colipase deficiency,id,Disease
ORPHA:168569,H syndrome,id,Disease
ORPHA:320370,Autosomal recessive spastic paraplegia type 43,id,Disease
ORPHA:637,Full NF2-related schwannomatosis,id,Disease
ORPHA:636,Neurofibromatosis type 1,id,Disease
ORPHA:639,Polyneuropathy associated with IgM monoclonal gammopathy with anti-MAG,id,Disease
ORPHA:638,Neurofibromatosis-Noonan syndrome,id,Disease
ORPHA:633,Laron syndrome,id,Disease
ORPHA:449427,IgG4-related pachymeningitis,id,Disease
ORPHA:635,Neuroblastoma,id,Disease
ORPHA:168563,"46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome",id,Disease
ORPHA:634,Netherton syndrome,id,Disease
ORPHA:261229,14q11.2 microduplication syndrome,id,Disease
ORPHA:289916,Vitamin B12-unresponsive methylmalonic acidemia type mut0,id,Disease
ORPHA:261222,Distal 16p11.2 microdeletion syndrome,id,Disease
ORPHA:435628,Keppen-Lubinsky syndrome,id,Disease
ORPHA:320406,Spastic paraplegia-optic atrophy-neuropathy syndrome,id,Disease
ORPHA:284227,TEMPI syndrome,id,Disease
ORPHA:254930,Combined oxidative phosphorylation defect type 7,id,Disease
ORPHA:320401,Autosomal recessive spastic paraplegia type 44,id,Disease
ORPHA:707,Plague,id,Disease
ORPHA:709,Peters plus syndrome,id,Disease
ORPHA:708,Peters anomaly,id,Disease
ORPHA:703,Bullous pemphigoid,id,Disease
ORPHA:93397,Brachydactyly type A7,id,Disease
ORPHA:293181,Epilepsy of infancy with migrating focal seizures,id,Disease
ORPHA:702,Pelizaeus-Merzbacher disease,id,Disease
ORPHA:705,Pendred syndrome,id,Disease
ORPHA:704,Pemphigus vulgaris,id,Disease
ORPHA:93396,Brachydactyly type A2,id,Disease
ORPHA:701,Alopecia universalis,id,Disease
ORPHA:93399,Juvenile sialidosis type 2,id,Disease
